detail_id,transaction_id,item_id,quantity,price,payment_date,customer_id,customer_name,registration_date,email,gender,age,birth,pref,item_name,item_price,calculated_price,payment_month
142,T0000001174,S001,3,150000,2025-01-18 22:09:06,YZ######,鈴木 春香,2022-06-09 19:15:05,yumikosato@gmail.com,M,50,1992/10/05,香川県,PC-A,50000,150000,202501
143,T0000003740,S001,2,100000,2024-12-14 22:19:57,SM######,後藤 さゆり,2023-09-21 03:09:33,morimituru@abe.com,M,47,2001/07/12,高知県,PC-A,50000,100000,202412
144,T0000003277,S003,2,240000,2025-03-02 16:24:31,KR######,藤田 知実,2024-08-04 06:46:17,fmatsuda@hotmail.com,F,47,1966/01/08,東京都,PC-C,120000,240000,202503
145,T0000000178,S001,2,100000,2024-09-23 01:31:46,Tr######,長谷川 直樹,2023-03-14 19:46:18,okamotoshohei@tanaka.com,M,20,1988/11/24,宮崎県,PC-A,50000,100000,202409
146,T0000002244,S002,4,340000,2024-09-03 20:52:15,zN######,鈴木 真綾,2024-01-24 21:07:35,nanami81@yahoo.com,M,56,1951/07/02,長野県,PC-B,85000,340000,202409
147,T0000004086,S001,4,200000,2024-07-05 20:53:21,zj######,小林 聡太郎,2022-05-31 11:46:18,kenichisato@yahoo.com,M,42,1983/04/12,長野県,PC-A,50000,200000,202407
148,T0000000734,S004,4,720000,2025-01-01 19:25:15,rW######,池田 加奈,2022-05-26 02:05:36,rikaabe@okamoto.jp,M,53,1953/03/15,青森県,PC-D,180000,720000,202501
149,T0000006232,S003,1,120000,2024-05-09 03:22:30,JQ######,山下 直樹,2025-03-06 16:53:14,hidekitanaka@fukuda.net,M,52,1988/04/07,愛知県,PC-C,120000,120000,202405
150,T0000000798,S004,1,180000,2024-05-17 02:09:50,Oy######,三浦 洋介,2023-06-27 16:29:14,mikisato@ota.net,M,41,1975/08/23,秋田県,PC-D,180000,180000,202405
151,T0000000787,S005,3,630000,2024-06-04 01:58:43,gX######,藤原 花子,2022-11-09 09:41:34,okadamai@nakagawa.jp,M,43,1979/04/04,三重県,PC-E,210000,630000,202406
152,T0000002795,S004,2,360000,2024-09-15 06:08:58,MG######,太田 幹,2023-11-28 00:24:46,mikako14@sakamoto.jp,F,63,1951/10/16,山口県,PC-D,180000,360000,202409
153,T0000004304,S002,2,170000,2024-06-20 17:16:46,Jt######,中村 加奈,2024-04-25 01:25:02,hidekiinoue@nakamura.jp,M,34,1951/09/27,福岡県,PC-B,85000,170000,202406
154,T0000004588,S002,4,340000,2024-06-27 10:30:20,HQ######,加藤 幹,2025-02-01 02:23:45,maiyamada@kato.net,F,51,1984/03/05,東京都,PC-B,85000,340000,202406
155,T0000003084,S004,1,180000,2024-06-21 22:14:33,dF######,山崎 直樹,2024-09-25 14:48:29,kenichi90@hotmail.com,F,74,1967/09/21,埼玉県,PC-D,180000,180000,202406
156,T0000005753,S005,2,420000,2025-03-03 15:35:40,VZ######,佐藤 翼,2025-01-12 06:16:47,ikedakazuya@hotmail.com,M,47,1987/09/27,兵庫県,PC-E,210000,420000,202503
157,T0000002918,S001,3,150000,2024-07-21 19:59:02,KN######,林 加奈,2022-12-08 09:54:00,tanakakana@hotmail.com,F,32,1994/05/20,佐賀県,PC-A,50000,150000,202407
158,T0000000731,S002,2,170000,2025-01-22 20:51:45,dW######,鈴木 零,2022-04-09 01:51:01,dfujii@yahoo.com,M,45,1966/01/25,熊本県,PC-B,85000,170000,202501
159,T0000001129,S004,4,720000,2024-12-27 18:23:13,EZ######,鈴木 里佳,2023-03-12 03:12:57,lsato@watanabe.com,F,64,1997/03/16,福島県,PC-D,180000,720000,202412
160,T0000003446,S004,4,720000,2024-10-04 08:57:21,Oe######,山本 淳,2022-05-21 13:00:34,shoheimiura@kobayashi.com,F,71,1957/07/14,青森県,PC-D,180000,720000,202410
161,T0000001605,S004,1,180000,2025-02-08 13:08:39,mb######,青木 太一,2024-07-18 17:48:04,shota34@gmail.com,F,49,1997/05/06,徳島県,PC-D,180000,180000,202502
162,T0000003778,S001,3,150000,2024-09-12 02:19:48,Cg######,森 裕樹,2024-11-16 00:56:31,yoichisato@yahoo.com,M,71,2005/09/01,山口県,PC-A,50000,150000,202409
163,T0000002745,S003,3,360000,2024-11-28 18:54:13,vH######,山下 裕太,2022-11-24 20:30:37,kazuya26@hotmail.com,M,67,1981/05/16,栃木県,PC-C,120000,360000,202411
164,T0000003170,S005,2,420000,2024-09-08 17:49:58,zt######,山下 康弘,2024-09-08 04:31:54,manabu92@yamamoto.org,M,71,1974/05/12,長崎県,PC-E,210000,420000,202409
165,T0000004689,S003,3,360000,2024-12-27 12:09:09,Sd######,渡辺 真綾,2023-08-16 03:28:46,satomi15@yamaguchi.com,M,57,1969/09/17,静岡県,PC-C,120000,360000,202412
166,T0000002933,S005,2,420000,2025-02-27 04:22:04,Ik######,佐藤 健一,2023-09-26 16:23:01,takumaito@nakamura.jp,M,60,1965/09/24,愛知県,PC-E,210000,420000,202502
167,T0000001215,S005,2,420000,2024-11-13 06:31:54,FE######,橋本 健一,2024-09-02 04:22:35,matsumotoshohei@ito.jp,F,23,1959/06/13,栃木県,PC-E,210000,420000,202411
168,T0000000324,S004,1,180000,2024-11-23 10:42:58,Aj######,高橋 淳,2022-08-25 11:29:31,nmiura@suzuki.jp,F,20,1997/03/08,佐賀県,PC-D,180000,180000,202411
169,T0000005074,S002,3,255000,2024-11-23 21:37:14,sR######,田中 智也,2024-06-18 13:32:40,takumamaeda@tanaka.org,F,18,1964/02/26,山形県,PC-B,85000,255000,202411
170,T0000005845,S004,4,720000,2024-12-17 14:06:08,YZ######,鈴木 春香,2022-06-09 19:15:05,yumikosato@gmail.com,M,50,1992/10/05,香川県,PC-D,180000,720000,202412
171,T0000001850,S001,2,100000,2025-03-04 09:57:55,mI######,太田 くみ子,2023-05-26 03:31:24,yamadakumiko@hotmail.com,M,30,1974/01/20,富山県,PC-A,50000,100000,202503
172,T0000001490,S005,2,420000,2025-02-14 08:12:02,Qo######,松本 健一,2024-11-04 19:35:52,mikiikeda@shimizu.jp,M,29,1967/10/26,埼玉県,PC-E,210000,420000,202502
173,T0000000893,S002,2,170000,2024-12-01 12:06:21,Zx######,中村 治,2023-02-25 03:01:05,yoichi17@suzuki.org,F,32,1990/12/19,青森県,PC-B,85000,170000,202412
174,T0000001390,S005,3,630000,2024-04-16 02:17:06,Vc######,岡本 晃,2022-03-27 07:54:17,ikedarei@tanaka.com,M,43,1996/11/23,奈良県,PC-E,210000,630000,202404
175,T0000003389,S005,3,630000,2024-11-20 22:07:02,FT######,鈴木 稔,2024-10-27 04:55:16,satonanami@hotmail.com,M,42,1957/04/12,栃木県,PC-E,210000,630000,202411
176,T0000004239,S004,3,540000,2024-10-11 01:59:00,bF######,加藤 直樹,2023-04-25 11:16:40,tsubasahasegawa@hotmail.com,F,76,1967/07/19,大阪府,PC-D,180000,540000,202410
177,T0000004479,S002,2,170000,2024-11-22 20:39:36,Hm######,佐藤 美加子,2024-04-23 22:45:33,akemikondo@kondo.jp,M,52,1967/07/01,茨城県,PC-B,85000,170000,202411
178,T0000002263,S002,4,340000,2024-05-26 10:24:10,Em######,山口 真綾,2024-06-08 08:06:11,mai38@gmail.com,M,52,1950/10/03,新潟県,PC-B,85000,340000,202405
179,T0000003432,S005,4,840000,2024-12-28 10:50:07,lM######,遠藤 康弘,2022-08-02 02:47:05,ryohei76@hayashi.com,F,51,1950/10/23,広島県,PC-E,210000,840000,202412
180,T0000002371,S002,3,255000,2024-06-08 16:35:09,ij######,西村 春香,2024-11-01 21:18:25,mikisato@mori.jp,F,34,1987/05/03,神奈川県,PC-B,85000,255000,202406
181,T0000003086,S002,4,340000,2024-06-12 00:06:20,MT######,西村 修平,2022-05-26 15:36:55,manabunakamura@tanaka.jp,F,63,1998/07/26,滋賀県,PC-B,85000,340000,202406
182,T0000004312,S004,2,360000,2024-11-19 18:31:00,Cc######,斉藤 裕美子,2023-10-17 14:47:20,moriyuta@kimura.net,M,31,1948/09/12,長崎県,PC-D,180000,360000,202411
183,T0000001515,S003,3,360000,2024-12-04 07:10:07,mR######,高橋 千代,2024-11-06 23:04:11,yamadanaoko@maeda.com,M,45,1949/08/04,鹿児島県,PC-C,120000,360000,202412
184,T0000006326,S001,3,150000,2025-03-03 19:10:54,Ej######,松田 翼,2023-04-04 16:02:47,mikakoyamamoto@tanaka.jp,F,63,1998/05/09,三重県,PC-A,50000,150000,202503
185,T0000006413,S003,2,240000,2024-05-28 18:26:24,Fz######,斎藤 治,2025-02-25 14:58:36,yuta28@gmail.com,M,57,1980/01/28,徳島県,PC-C,120000,240000,202405
186,T0000005586,S002,3,255000,2024-09-25 15:20:13,AK######,小林 稔,2022-03-26 03:36:49,mnishimura@hotmail.com,M,20,1944/12/03,神奈川県,PC-B,85000,255000,202409
187,T0000002917,S005,2,420000,2024-04-22 20:45:40,nb######,山田 翔太,2023-09-07 16:25:24,gwatanabe@hotmail.com,M,27,1974/06/27,高知県,PC-E,210000,420000,202404
188,T0000005731,S001,3,150000,2024-07-26 22:41:22,rt######,山田 裕美子,2024-03-19 11:00:37,qsasaki@gmail.com,F,56,1958/10/22,島根県,PC-A,50000,150000,202407
189,T0000006610,S001,4,200000,2024-05-20 10:09:15,aC######,伊藤 桃子,2023-05-25 18:56:36,shimizunaoko@takahashi.com,M,35,1985/02/27,福井県,PC-A,50000,200000,202405
190,T0000002352,S005,3,630000,2025-03-05 21:56:10,LM######,中村 美加子,2022-11-01 18:25:45,tanakakenichi@sasaki.jp,M,34,2005/03/18,京都府,PC-E,210000,630000,202503
191,T0000001167,S001,3,150000,2024-04-22 21:11:07,yW######,中村 桃子,2024-04-25 20:09:03,yosuke88@hotmail.com,M,49,1960/09/30,香川県,PC-A,50000,150000,202404
192,T0000000110,S005,3,630000,2024-08-07 04:04:03,Hc######,近藤 里佳,2024-10-04 14:02:42,itoyosuke@fukuda.jp,M,67,1994/04/15,大分県,PC-E,210000,630000,202408
193,T0000005109,S001,1,50000,2024-05-24 03:05:19,Gv######,山本 直子,2023-05-04 06:48:33,yokotakahashi@gmail.com,M,71,1970/06/10,青森県,PC-A,50000,50000,202405
194,T0000004327,S003,4,480000,2024-05-13 23:42:33,Gv######,山本 直子,2023-05-04 06:48:33,yokotakahashi@gmail.com,M,71,1970/06/10,青森県,PC-C,120000,480000,202405
195,T0000005810,S001,2,100000,2024-07-26 00:15:25,vH######,山下 裕太,2022-11-24 20:30:37,kazuya26@hotmail.com,M,67,1981/05/16,栃木県,PC-A,50000,100000,202407
196,T0000003655,S004,1,180000,2024-04-23 16:16:01,RD######,吉田 陽子,2022-04-26 06:22:31,rmori@nakajima.jp,F,43,1982/12/16,新潟県,PC-D,180000,180000,202404
197,T0000003793,S005,4,840000,2024-04-13 12:01:29,wU######,加藤 香織,2022-11-07 09:56:22,yosuketakahashi@tanaka.jp,F,75,1987/11/02,滋賀県,PC-E,210000,840000,202404
198,T0000001755,S001,3,150000,2024-08-25 13:39:22,yI######,田中 直樹,2023-07-28 14:31:03,tsubasa17@hotmail.com,M,43,1969/02/27,京都府,PC-A,50000,150000,202408
199,T0000006738,S005,3,630000,2024-09-22 01:54:52,Ol######,阿部 翔太,2022-10-12 07:23:07,nakajimataro@gmail.com,M,26,2000/10/27,長崎県,PC-E,210000,630000,202409
200,T0000001577,S004,2,360000,2025-01-06 21:59:31,gz######,佐々木 里佳,2024-01-08 09:41:49,satomi20@yahoo.com,M,64,1972/10/23,群馬県,PC-D,180000,360000,202501
201,T0000001296,S001,2,100000,2024-04-19 04:25:41,lf######,佐々木 治,2025-01-16 08:01:32,itokenichi@yahoo.com,F,72,1985/02/04,山形県,PC-A,50000,100000,202404
202,T0000003774,S001,4,200000,2024-07-25 18:37:41,PY######,渡辺 晃,2024-01-12 14:06:25,suzukiyoichi@kato.jp,F,20,1985/01/13,和歌山県,PC-A,50000,200000,202407
203,T0000002220,S004,4,720000,2024-03-29 00:21:55,Tc######,鈴木 篤司,2023-10-12 22:23:31,pyamamoto@hotmail.com,F,43,2001/11/10,滋賀県,PC-D,180000,720000,202403
204,T0000000972,S004,2,360000,2024-09-06 15:23:55,vH######,山下 裕太,2022-11-24 20:30:37,kazuya26@hotmail.com,M,67,1981/05/16,栃木県,PC-D,180000,360000,202409
205,T0000001030,S004,4,720000,2024-03-18 16:17:03,hS######,鈴木 花子,2023-08-19 07:11:19,yumiko10@yamada.jp,F,68,1959/03/10,岐阜県,PC-D,180000,720000,202403
206,T0000002593,S005,2,420000,2024-06-30 17:25:43,fv######,山本 明美,2024-09-25 05:16:01,usaito@hotmail.com,F,32,1986/02/17,岐阜県,PC-E,210000,420000,202406
207,T0000006691,S004,3,540000,2025-03-05 00:00:58,Hc######,近藤 里佳,2024-10-04 14:02:42,itoyosuke@fukuda.jp,M,67,1994/04/15,大分県,PC-D,180000,540000,202503
208,T0000003992,S005,2,420000,2024-09-02 18:53:45,nz######,田中 健一,2025-02-02 08:23:13,fujiwarajun@gmail.com,F,39,1988/03/01,鹿児島県,PC-E,210000,420000,202409
209,T0000004613,S003,1,120000,2024-10-12 02:15:35,mg######,中村 舞,2023-12-21 15:28:55,sshimizu@gmail.com,F,44,1997/07/05,徳島県,PC-C,120000,120000,202410
210,T0000000913,S001,2,100000,2025-01-14 16:19:29,lK######,阿部 桃子,2022-11-05 23:01:18,rei45@ito.jp,F,34,1963/12/07,京都府,PC-A,50000,100000,202501
211,T0000006358,S001,2,100000,2024-10-25 04:24:56,dz######,太田 聡太郎,2023-04-22 17:28:08,mikako07@watanabe.com,M,23,1995/12/31,滋賀県,PC-A,50000,100000,202410
212,T0000002181,S002,1,85000,2024-08-12 04:21:20,yI######,田中 直樹,2023-07-28 14:31:03,tsubasa17@hotmail.com,M,43,1969/02/27,京都府,PC-B,85000,85000,202408
213,T0000006428,S003,1,120000,2025-02-18 05:40:56,vE######,林 直樹,2023-03-30 18:06:36,kobayashiryohei@yamashita.com,F,32,1980/10/29,青森県,PC-C,120000,120000,202502
214,T0000003197,S004,1,180000,2025-01-11 05:10:40,CS######,田中 浩,2023-02-01 18:50:58,akiraishikawa@nakamura.com,M,68,1945/08/24,愛媛県,PC-D,180000,180000,202501
215,T0000006040,S004,1,180000,2025-01-01 23:48:11,Md######,林 晃,2024-10-18 07:40:29,inoueasuka@inoue.jp,F,42,1997/05/21,福島県,PC-D,180000,180000,202501
216,T0000001462,S003,2,240000,2024-05-15 05:55:21,EI######,佐藤 英樹,2024-12-20 00:22:10,satotaro@gmail.com,F,57,1967/08/04,神奈川県,PC-C,120000,240000,202405
217,T0000005968,S004,4,720000,2025-02-07 18:19:40,Ed######,井上 洋介,2024-04-12 05:33:05,byamazaki@hotmail.com,M,39,1954/01/20,鹿児島県,PC-D,180000,720000,202502
218,T0000002378,S002,1,85000,2024-04-30 08:32:34,Tr######,長谷川 直樹,2023-03-14 19:46:18,okamotoshohei@tanaka.com,M,20,1988/11/24,宮崎県,PC-B,85000,85000,202404
219,T0000003454,S005,3,630000,2024-10-06 14:34:51,Of######,山本 里佳,2024-01-05 23:03:52,byamaguchi@nakagawa.org,F,43,1967/10/07,大分県,PC-E,210000,630000,202410
220,T0000003553,S001,2,100000,2024-07-01 14:56:37,Fk######,山崎 直人,2023-01-24 10:18:38,yyamada@yahoo.com,F,49,1945/10/26,長野県,PC-A,50000,100000,202407
221,T0000001307,S003,4,480000,2024-12-09 09:44:02,Ym######,坂本 あすか,2023-05-11 20:55:57,bishii@gmail.com,M,39,1958/05/10,神奈川県,PC-C,120000,480000,202412
222,T0000004994,S001,3,150000,2024-06-05 02:38:22,GV######,藤井 智也,2024-02-03 07:41:57,hsuzuki@murakami.jp,M,71,1982/11/01,千葉県,PC-A,50000,150000,202406
223,T0000005194,S005,2,420000,2024-10-14 04:48:45,db######,長谷川 英樹,2023-02-20 19:25:27,esato@hotmail.com,F,72,2001/05/18,山梨県,PC-E,210000,420000,202410
224,T0000001189,S003,2,240000,2024-05-29 23:45:03,yw######,井上 修平,2024-03-14 06:01:48,yamamotojun@gmail.com,F,70,1998/01/15,鹿児島県,PC-C,120000,240000,202405
225,T0000005308,S005,3,630000,2025-02-02 07:55:15,wW######,渡辺 康弘,2022-07-25 05:58:51,jun07@ogawa.com,F,36,1948/10/02,徳島県,PC-E,210000,630000,202502
226,T0000006221,S004,1,180000,2024-08-08 02:53:41,JQ######,山下 直樹,2025-03-06 16:53:14,hidekitanaka@fukuda.net,M,52,1988/04/07,愛知県,PC-D,180000,180000,202408
227,T0000000687,S004,1,180000,2024-03-29 20:28:54,Sp######,田中 晃,2025-03-03 02:30:24,ckobayashi@gmail.com,M,57,1986/05/03,福島県,PC-D,180000,180000,202403
228,T0000006164,S004,3,540000,2024-09-17 02:06:48,uI######,阿部 零,2023-06-04 11:45:32,fabe@nishimura.net,F,69,1960/03/07,鹿児島県,PC-D,180000,540000,202409
229,T0000004661,S005,4,840000,2024-03-19 12:50:37,GC######,高橋 桃子,2024-06-26 01:09:00,endomikako@hotmail.com,F,57,1956/01/17,奈良県,PC-E,210000,840000,202403
230,T0000001207,S005,1,210000,2024-09-24 12:10:46,tF######,木村 千代,2022-05-14 06:21:43,pnakajima@yahoo.com,M,69,1944/04/18,島根県,PC-E,210000,210000,202409
231,T0000001894,S005,2,420000,2024-08-28 23:31:16,st######,中村 幹,2024-10-05 17:32:54,manabu87@yahoo.com,F,23,2004/10/03,青森県,PC-E,210000,420000,202408
232,T0000004922,S001,2,100000,2024-12-24 12:41:44,Gc######,渡辺 稔,2023-04-01 21:43:43,yuimiura@yahoo.com,F,77,1956/07/01,石川県,PC-A,50000,100000,202412
233,T0000005447,S005,4,840000,2024-10-04 13:10:14,hb######,鈴木 直子,2024-10-13 06:59:43,fsato@suzuki.com,F,71,1953/09/09,大分県,PC-E,210000,840000,202410
234,T0000006322,S004,2,360000,2024-12-21 23:54:49,To######,前田 太郎,2024-03-22 00:06:02,sotarotakahashi@ikeda.jp,M,22,1962/11/15,秋田県,PC-D,180000,360000,202412
235,T0000001811,S002,1,85000,2024-04-27 16:06:21,Rd######,藤井 晃,2024-02-20 11:31:18,mikako90@yahoo.com,F,66,2006/04/17,沖縄県,PC-B,85000,85000,202404
236,T0000003183,S005,4,840000,2024-12-30 20:51:45,Xt######,高橋 明美,2022-03-26 13:43:30,reiishikawa@yahoo.com,F,64,1951/10/23,長崎県,PC-E,210000,840000,202412
237,T0000003797,S002,1,85000,2024-11-20 20:22:22,xB######,佐藤 真綾,2023-08-15 16:51:08,onakamura@saito.com,F,27,1967/01/27,大分県,PC-B,85000,85000,202411
238,T0000005178,S004,4,720000,2024-09-26 03:05:05,QJ######,佐々木 さゆり,2024-07-18 14:40:08,fukudaryosuke@hotmail.com,M,78,1994/04/30,熊本県,PC-D,180000,720000,202409
239,T0000005446,S005,3,630000,2025-02-23 21:36:42,vF######,吉田 康弘,2023-05-06 20:47:31,shota14@watanabe.com,F,68,1956/12/26,大分県,PC-E,210000,630000,202502
240,T0000001644,S001,2,100000,2024-04-27 19:52:44,Zi######,佐々木 七夏,2023-11-06 11:30:03,ikimura@hotmail.com,M,24,1993/12/21,沖縄県,PC-A,50000,100000,202404
241,T0000003968,S001,4,200000,2024-12-23 20:29:35,xJ######,近藤 直人,2022-10-24 00:10:47,naoko04@hotmail.com,M,37,1990/01/03,北海道,PC-A,50000,200000,202412
242,T0000002716,S002,3,255000,2024-05-08 18:34:56,Qm######,石井 加奈,2025-01-30 09:45:49,msato@nakamura.com,M,76,1978/01/27,神奈川県,PC-B,85000,255000,202405
243,T0000000190,S001,1,50000,2024-09-25 19:34:58,ei######,中村 英樹,2023-12-31 13:03:53,tanakakyosuke@yamada.jp,F,22,1950/07/23,福岡県,PC-A,50000,50000,202409
244,T0000005319,S001,3,150000,2024-03-08 18:42:14,ET######,西村 加奈,2022-11-19 17:27:05,tomoyaito@fujita.jp,M,77,1991/04/19,大分県,PC-A,50000,150000,202403
245,T0000001335,S001,1,50000,2024-11-10 18:36:18,Zd######,渡辺 康弘,2023-05-13 21:27:23,reikobayashi@kobayashi.jp,F,75,1947/01/12,岡山県,PC-A,50000,50000,202411
246,T0000004803,S004,4,720000,2024-11-25 16:22:46,HQ######,加藤 幹,2025-02-01 02:23:45,maiyamada@kato.net,F,51,1984/03/05,東京都,PC-D,180000,720000,202411
247,T0000003106,S001,4,200000,2025-02-16 09:31:36,Xu######,田中 明美,2023-10-17 14:49:49,junnakamura@aoki.net,F,18,1955/04/30,大分県,PC-A,50000,200000,202502
248,T0000000378,S003,2,240000,2025-01-10 08:26:01,Py######,加藤 千代,2023-07-24 07:57:51,afujita@hotmail.com,F,38,2001/12/06,東京都,PC-C,120000,240000,202501
249,T0000004482,S005,2,420000,2024-03-25 22:04:24,Tr######,長谷川 直樹,2023-03-14 19:46:18,okamotoshohei@tanaka.com,M,20,1988/11/24,宮崎県,PC-E,210000,420000,202403
250,T0000003829,S001,4,200000,2025-01-01 04:05:35,hG######,高橋 加奈,2022-12-26 00:07:53,naokosaito@gmail.com,F,19,2006/02/18,山形県,PC-A,50000,200000,202501
251,T0000006380,S001,1,50000,2024-07-14 13:29:52,dT######,石井 和也,2023-04-26 00:51:21,atsushi74@yahoo.com,F,31,1977/06/06,宮崎県,PC-A,50000,50000,202407
252,T0000000615,S001,1,50000,2024-08-03 23:12:30,qW######,山田 充,2023-08-13 09:10:15,yokokobayashi@gmail.com,F,22,1962/05/24,香川県,PC-A,50000,50000,202408
253,T0000005638,S003,4,480000,2024-11-16 02:55:41,PN######,斎藤 さゆり,2024-02-16 01:14:20,shoheikato@hotmail.com,M,70,1971/06/22,三重県,PC-C,120000,480000,202411
254,T0000002330,S001,1,50000,2024-12-29 04:25:53,Za######,加藤 明美,2024-03-06 02:51:20,satoyumiko@gmail.com,M,70,2007/01/31,愛知県,PC-A,50000,50000,202412
255,T0000006144,S001,4,200000,2024-08-12 23:07:34,Jl######,青木 明美,2022-11-15 01:47:37,nakamuraryohei@nakajima.com,F,60,1963/01/11,鹿児島県,PC-A,50000,200000,202408
256,T0000001754,S005,2,420000,2024-03-12 20:13:07,rZ######,吉田 さゆり,2022-08-27 13:48:09,kumikotakahashi@gmail.com,F,21,1950/07/24,長野県,PC-E,210000,420000,202403
257,T0000000463,S003,1,120000,2024-07-19 17:00:02,os######,田中 舞,2024-12-20 19:44:03,qmori@ikeda.jp,M,43,1968/02/11,千葉県,PC-C,120000,120000,202407
258,T0000000966,S003,2,240000,2024-12-08 19:04:25,TP######,加藤 涼平,2022-11-09 14:10:51,kumiko62@yahoo.com,F,19,1957/05/17,京都府,PC-C,120000,240000,202412
259,T0000004267,S001,3,150000,2024-07-17 04:01:28,yN######,渡辺 翼,2024-04-05 17:21:22,ayoshida@hotmail.com,F,68,1951/09/23,山形県,PC-A,50000,150000,202407
260,T0000003158,S003,2,240000,2024-06-10 16:17:04,lY######,森 直子,2023-10-24 01:03:44,naokotanaka@gmail.com,M,52,1987/02/15,新潟県,PC-C,120000,240000,202406
261,T0000003624,S002,3,255000,2024-10-22 06:48:07,ws######,山崎 稔,2023-04-30 11:31:06,rika02@yahoo.com,F,57,2000/01/16,熊本県,PC-B,85000,255000,202410
262,T0000005242,S003,2,240000,2024-10-18 15:10:22,nc######,佐藤 学,2023-04-03 17:54:52,maayahayashi@sato.org,M,27,2004/09/09,徳島県,PC-C,120000,240000,202410
263,T0000004938,S003,2,240000,2024-03-21 11:47:41,CK######,田中 京助,2025-02-01 19:01:11,qmurakami@suzuki.jp,F,66,1953/12/14,鳥取県,PC-C,120000,240000,202403
264,T0000005417,S003,1,120000,2024-07-19 07:52:57,Zz######,阿部 美加子,2023-02-15 20:45:32,lkato@okada.jp,F,66,1978/04/09,山形県,PC-C,120000,120000,202407
265,T0000006004,S004,2,360000,2025-02-27 02:39:38,xD######,小林 千代,2024-01-27 17:41:42,ikedataichi@gmail.com,M,54,1961/09/26,島根県,PC-D,180000,360000,202502
266,T0000000689,S004,4,720000,2024-09-20 23:09:53,no######,岡田 治,2024-10-04 01:10:18,unakamura@hotmail.com,M,62,1996/05/13,岩手県,PC-D,180000,720000,202409
267,T0000002622,S004,1,180000,2024-09-06 15:10:26,yb######,青木 さゆり,2023-05-10 11:17:39,yumikosasaki@tanaka.jp,M,27,1984/09/20,茨城県,PC-D,180000,180000,202409
268,T0000005603,S003,1,120000,2024-11-02 23:23:15,lH######,佐藤 知実,2024-04-05 19:20:21,yosukeyamashita@fujii.com,F,22,2006/06/06,石川県,PC-C,120000,120000,202411
269,T0000002212,S002,1,85000,2024-06-26 01:20:08,tZ######,高橋 香織,2022-12-18 00:09:14,satomi81@hotmail.com,M,74,1953/09/28,千葉県,PC-B,85000,85000,202406
270,T0000006120,S003,2,240000,2024-05-16 16:41:58,AK######,小林 稔,2022-03-26 03:36:49,mnishimura@hotmail.com,M,20,1944/12/03,神奈川県,PC-C,120000,240000,202405
